local_datetime,canopy_cover,species,site,method
,60.8,Unknown,218_16,Green Canopy Cover Estimation from Field Scanner RGB images
,40.9,Unknown,115_51,Green Canopy Cover Estimation from Field Scanner RGB images
,70.6,Unknown,183_55,Green Canopy Cover Estimation from Field Scanner RGB images
,87.4,Unknown,210_2,Green Canopy Cover Estimation from Field Scanner RGB images
,59,Unknown,304_48,Green Canopy Cover Estimation from Field Scanner RGB images
,90.4,Unknown,215_10,Green Canopy Cover Estimation from Field Scanner RGB images
,84.8,Unknown,442_44,Green Canopy Cover Estimation from Field Scanner RGB images
,75.9,Unknown,360_20,Green Canopy Cover Estimation from Field Scanner RGB images
,80.4,Unknown,424_7,Green Canopy Cover Estimation from Field Scanner RGB images
,93.9,Unknown,431_22,Green Canopy Cover Estimation from Field Scanner RGB images
,59.4,Unknown,218_15,Green Canopy Cover Estimation from Field Scanner RGB images
,77.7,Unknown,241_61,Green Canopy Cover Estimation from Field Scanner RGB images
,48.1,Unknown,22_43,Green Canopy Cover Estimation from Field Scanner RGB images
,79,Unknown,276_10,Green Canopy Cover Estimation from Field Scanner RGB images
,88,Unknown,176_69,Green Canopy Cover Estimation from Field Scanner RGB images
,77.7,Unknown,443_45,Green Canopy Cover Estimation from Field Scanner RGB images
,80.8,Unknown,266_30,Green Canopy Cover Estimation from Field Scanner RGB images
,51.9,Unknown,389_64,Green Canopy Cover Estimation from Field Scanner RGB images
,65.2,Unknown,229_37,Green Canopy Cover Estimation from Field Scanner RGB images
,84.8,Unknown,185_51,Green Canopy Cover Estimation from Field Scanner RGB images
,73.6,Unknown,368_35,Green Canopy Cover Estimation from Field Scanner RGB images
,60.4,Unknown,220_20,Green Canopy Cover Estimation from Field Scanner RGB images
,86.2,Unknown,200_22,Green Canopy Cover Estimation from Field Scanner RGB images
,76.4,Unknown,34_67,Green Canopy Cover Estimation from Field Scanner RGB images
,90.6,Unknown,427_14,Green Canopy Cover Estimation from Field Scanner RGB images
,96.1,Unknown,282_3,Green Canopy Cover Estimation from Field Scanner RGB images
,60.4,Unknown,69_3,Green Canopy Cover Estimation from Field Scanner RGB images
,79.4,Unknown,75_9,Green Canopy Cover Estimation from Field Scanner RGB images
,93.5,Unknown,198_26,Green Canopy Cover Estimation from Field Scanner RGB images
,86.2,Unknown,98_56,Green Canopy Cover Estimation from Field Scanner RGB images
,89.6,Unknown,448_55,Green Canopy Cover Estimation from Field Scanner RGB images
,94.8,Unknown,97_53,Green Canopy Cover Estimation from Field Scanner RGB images
,84.3,Unknown,122_38,Green Canopy Cover Estimation from Field Scanner RGB images
,70.4,Unknown,26_52,Green Canopy Cover Estimation from Field Scanner RGB images
,51.7,Unknown,325_52,Green Canopy Cover Estimation from Field Scanner RGB images
,65.2,Unknown,205_11,Green Canopy Cover Estimation from Field Scanner RGB images
,46.2,Unknown,124_33,Green Canopy Cover Estimation from Field Scanner RGB images
,87.5,Unknown,263_35,Green Canopy Cover Estimation from Field Scanner RGB images
,96,Unknown,432_23,Green Canopy Cover Estimation from Field Scanner RGB images
,72.8,Unknown,235_50,Green Canopy Cover Estimation from Field Scanner RGB images
,79,Unknown,1_1,Green Canopy Cover Estimation from Field Scanner RGB images
,84,Unknown,157_34,Green Canopy Cover Estimation from Field Scanner RGB images
,81.5,Unknown,328_46,Green Canopy Cover Estimation from Field Scanner RGB images
,64.6,Unknown,315_70,Green Canopy Cover Estimation from Field Scanner RGB images
,59.4,Unknown,175_70,Green Canopy Cover Estimation from Field Scanner RGB images
,56.9,Unknown,201_20,Green Canopy Cover Estimation from Field Scanner RGB images
,80,Unknown,231_42,Green Canopy Cover Estimation from Field Scanner RGB images
,86.1,Unknown,13_25,Green Canopy Cover Estimation from Field Scanner RGB images
,77.5,Unknown,74_7,Green Canopy Cover Estimation from Field Scanner RGB images
,83.8,Unknown,93_45,Green Canopy Cover Estimation from Field Scanner RGB images
,89.1,Unknown,101_61,Green Canopy Cover Estimation from Field Scanner RGB images
,47.3,Unknown,243_66,Green Canopy Cover Estimation from Field Scanner RGB images
,85.2,Unknown,231_41,Green Canopy Cover Estimation from Field Scanner RGB images
,73.7,Unknown,3_5,Green Canopy Cover Estimation from Field Scanner RGB images
,84.7,Unknown,350_2,Green Canopy Cover Estimation from Field Scanner RGB images
,50.1,Unknown,159_38,Green Canopy Cover Estimation from Field Scanner RGB images
,96.5,Unknown,404_33,Green Canopy Cover Estimation from Field Scanner RGB images
,80.1,Unknown,446_52,Green Canopy Cover Estimation from Field Scanner RGB images
,75.1,Unknown,93_46,Green Canopy Cover Estimation from Field Scanner RGB images
,82.7,Unknown,209_3,Green Canopy Cover Estimation from Field Scanner RGB images
,62.2,Unknown,450_59,Green Canopy Cover Estimation from Field Scanner RGB images
,72.3,Unknown,315_69,Green Canopy Cover Estimation from Field Scanner RGB images
,74.7,Unknown,35_70,Green Canopy Cover Estimation from Field Scanner RGB images
,83.5,Unknown,358_15,Green Canopy Cover Estimation from Field Scanner RGB images
,53.9,Unknown,149_18,Green Canopy Cover Estimation from Field Scanner RGB images
,88.8,Unknown,190_41,Green Canopy Cover Estimation from Field Scanner RGB images
,70.7,Unknown,252_57,Green Canopy Cover Estimation from Field Scanner RGB images
,89.1,Unknown,379_58,Green Canopy Cover Estimation from Field Scanner RGB images
,97.2,Unknown,435_30,Green Canopy Cover Estimation from Field Scanner RGB images
,78,Unknown,398_45,Green Canopy Cover Estimation from Field Scanner RGB images
,87.7,Unknown,88_36,Green Canopy Cover Estimation from Field Scanner RGB images
,77.7,Unknown,345_12,Green Canopy Cover Estimation from Field Scanner RGB images
,86.9,Unknown,139_3,Green Canopy Cover Estimation from Field Scanner RGB images
,85.2,Unknown,85_29,Green Canopy Cover Estimation from Field Scanner RGB images
,74,Unknown,62_17,Green Canopy Cover Estimation from Field Scanner RGB images
,79.9,Unknown,285_10,Green Canopy Cover Estimation from Field Scanner RGB images
,87,Unknown,394_54,Green Canopy Cover Estimation from Field Scanner RGB images
,79.7,Unknown,290_20,Green Canopy Cover Estimation from Field Scanner RGB images
,97.4,Unknown,380_59,Green Canopy Cover Estimation from Field Scanner RGB images
,69.2,Unknown,64_13,Green Canopy Cover Estimation from Field Scanner RGB images
,82.6,Unknown,41_59,Green Canopy Cover Estimation from Field Scanner RGB images
,70.6,Unknown,426_11,Green Canopy Cover Estimation from Field Scanner RGB images
,86.6,Unknown,408_25,Green Canopy Cover Estimation from Field Scanner RGB images
,86.6,Unknown,371_42,Green Canopy Cover Estimation from Field Scanner RGB images
,79.5,Unknown,428_15,Green Canopy Cover Estimation from Field Scanner RGB images
,78.1,Unknown,226_31,Green Canopy Cover Estimation from Field Scanner RGB images
,79.7,Unknown,116_49,Green Canopy Cover Estimation from Field Scanner RGB images
,76.1,Unknown,242_64,Green Canopy Cover Estimation from Field Scanner RGB images
,79,Unknown,421_2,Green Canopy Cover Estimation from Field Scanner RGB images
,90.4,Unknown,79_17,Green Canopy Cover Estimation from Field Scanner RGB images
,85.2,Unknown,434_27,Green Canopy Cover Estimation from Field Scanner RGB images
,79.4,Unknown,227_34,Green Canopy Cover Estimation from Field Scanner RGB images
,92.8,Unknown,409_23,Green Canopy Cover Estimation from Field Scanner RGB images
,93.5,Unknown,397_48,Green Canopy Cover Estimation from Field Scanner RGB images
,80.9,Unknown,279_4,Green Canopy Cover Estimation from Field Scanner RGB images
,70.2,Unknown,78_15,Green Canopy Cover Estimation from Field Scanner RGB images
,64.8,Unknown,203_15,Green Canopy Cover Estimation from Field Scanner RGB images
,64.9,Unknown,205_12,Green Canopy Cover Estimation from Field Scanner RGB images
,75.9,Unknown,60_21,Green Canopy Cover Estimation from Field Scanner RGB images
,88.6,Unknown,253_55,Green Canopy Cover Estimation from Field Scanner RGB images
,70.8,Unknown,182_57,Green Canopy Cover Estimation from Field Scanner RGB images
,42.9,Unknown,167_54,Green Canopy Cover Estimation from Field Scanner RGB images
,85.3,Unknown,263_36,Green Canopy Cover Estimation from Field Scanner RGB images
,91.9,Unknown,95_50,Green Canopy Cover Estimation from Field Scanner RGB images
,65.6,Unknown,313_66,Green Canopy Cover Estimation from Field Scanner RGB images
,67.6,Unknown,8_16,Green Canopy Cover Estimation from Field Scanner RGB images
,55.3,Unknown,155_30,Green Canopy Cover Estimation from Field Scanner RGB images
,83.6,Unknown,32_64,Green Canopy Cover Estimation from Field Scanner RGB images
,96.6,Unknown,221_22,Green Canopy Cover Estimation from Field Scanner RGB images
,66.1,Unknown,385_70,Green Canopy Cover Estimation from Field Scanner RGB images
,65.5,Unknown,27_53,Green Canopy Cover Estimation from Field Scanner RGB images
,75.2,Unknown,180_61,Green Canopy Cover Estimation from Field Scanner RGB images
,68.4,Unknown,257_48,Green Canopy Cover Estimation from Field Scanner RGB images
,78.7,Unknown,5_9,Green Canopy Cover Estimation from Field Scanner RGB images
,78.1,Unknown,195_31,Green Canopy Cover Estimation from Field Scanner RGB images
,73.4,Unknown,345_11,Green Canopy Cover Estimation from Field Scanner RGB images
,86.9,Unknown,261_40,Green Canopy Cover Estimation from Field Scanner RGB images
,90.2,Unknown,141_1,Green Canopy Cover Estimation from Field Scanner RGB images
,78.8,Unknown,72_3,Green Canopy Cover Estimation from Field Scanner RGB images
,84.9,Unknown,370_39,Green Canopy Cover Estimation from Field Scanner RGB images
,94.9,Unknown,129_23,Green Canopy Cover Estimation from Field Scanner RGB images
,90.8,Unknown,87_34,Green Canopy Cover Estimation from Field Scanner RGB images
,89.4,Unknown,376_52,Green Canopy Cover Estimation from Field Scanner RGB images
,63.1,Unknown,199_24,Green Canopy Cover Estimation from Field Scanner RGB images
,80.9,Unknown,236_51,Green Canopy Cover Estimation from Field Scanner RGB images
,67.9,Unknown,56_29,Green Canopy Cover Estimation from Field Scanner RGB images
,82.1,Unknown,162_43,Green Canopy Cover Estimation from Field Scanner RGB images
,96,Unknown,17_33,Green Canopy Cover Estimation from Field Scanner RGB images
,97.6,Unknown,104_67,Green Canopy Cover Estimation from Field Scanner RGB images
,94.7,Unknown,97_54,Green Canopy Cover Estimation from Field Scanner RGB images
,90.3,Unknown,20_40,Green Canopy Cover Estimation from Field Scanner RGB images
,56.6,Unknown,228_36,Green Canopy Cover Estimation from Field Scanner RGB images
,55.4,Unknown,289_18,Green Canopy Cover Estimation from Field Scanner RGB images
,87.3,Unknown,274_13,Green Canopy Cover Estimation from Field Scanner RGB images
,80.9,Unknown,326_50,Green Canopy Cover Estimation from Field Scanner RGB images
,87.6,Unknown,400_41,Green Canopy Cover Estimation from Field Scanner RGB images
,80.9,Unknown,372_44,Green Canopy Cover Estimation from Field Scanner RGB images
,40.3,Unknown,389_63,Green Canopy Cover Estimation from Field Scanner RGB images
,87.1,Unknown,251_60,Green Canopy Cover Estimation from Field Scanner RGB images
,70,Unknown,186_49,Green Canopy Cover Estimation from Field Scanner RGB images
,72.2,Unknown,80_19,Green Canopy Cover Estimation from Field Scanner RGB images
,65.9,Unknown,255_51,Green Canopy Cover Estimation from Field Scanner RGB images
,79.5,Unknown,438_35,Green Canopy Cover Estimation from Field Scanner RGB images
,90.2,Unknown,409_24,Green Canopy Cover Estimation from Field Scanner RGB images
,68.2,Unknown,245_70,Green Canopy Cover Estimation from Field Scanner RGB images
,66.2,Unknown,156_31,Green Canopy Cover Estimation from Field Scanner RGB images
,82.1,Unknown,59_24,Green Canopy Cover Estimation from Field Scanner RGB images
,93.1,Unknown,427_13,Green Canopy Cover Estimation from Field Scanner RGB images
,73.7,Unknown,158_35,Green Canopy Cover Estimation from Field Scanner RGB images
,86.8,Unknown,86_32,Green Canopy Cover Estimation from Field Scanner RGB images
,98.3,Unknown,191_39,Green Canopy Cover Estimation from Field Scanner RGB images
,81.5,Unknown,187_47,Green Canopy Cover Estimation from Field Scanner RGB images
,81.2,Unknown,150_19,Green Canopy Cover Estimation from Field Scanner RGB images
,71.9,Unknown,235_49,Green Canopy Cover Estimation from Field Scanner RGB images
,88.5,Unknown,424_8,Green Canopy Cover Estimation from Field Scanner RGB images
,68.3,Unknown,258_46,Green Canopy Cover Estimation from Field Scanner RGB images
,72.8,Unknown,147_13,Green Canopy Cover Estimation from Field Scanner RGB images
,89.8,Unknown,287_13,Green Canopy Cover Estimation from Field Scanner RGB images
,71.4,Unknown,346_9,Green Canopy Cover Estimation from Field Scanner RGB images
,75.1,Unknown,74_8,Green Canopy Cover Estimation from Field Scanner RGB images
,76.6,Unknown,117_48,Green Canopy Cover Estimation from Field Scanner RGB images
,69.3,Unknown,291_21,Green Canopy Cover Estimation from Field Scanner RGB images
,83.9,Unknown,337_28,Green Canopy Cover Estimation from Field Scanner RGB images
,69.2,Unknown,179_63,Green Canopy Cover Estimation from Field Scanner RGB images
,85.7,Unknown,306_51,Green Canopy Cover Estimation from Field Scanner RGB images
,76.1,Unknown,407_28,Green Canopy Cover Estimation from Field Scanner RGB images
,48,Unknown,321_60,Green Canopy Cover Estimation from Field Scanner RGB images
,59,Unknown,333_35,Green Canopy Cover Estimation from Field Scanner RGB images
,87.7,Unknown,344_14,Green Canopy Cover Estimation from Field Scanner RGB images
,59.3,Unknown,172_64,Green Canopy Cover Estimation from Field Scanner RGB images
,83.5,Unknown,298_36,Green Canopy Cover Estimation from Field Scanner RGB images
,86.4,Unknown,82_24,Green Canopy Cover Estimation from Field Scanner RGB images
,72.5,Unknown,4_7,Green Canopy Cover Estimation from Field Scanner RGB images
,93.4,Unknown,125_32,Green Canopy Cover Estimation from Field Scanner RGB images
,83,Unknown,296_31,Green Canopy Cover Estimation from Field Scanner RGB images
,93.1,Unknown,357_13,Green Canopy Cover Estimation from Field Scanner RGB images
,90.7,Unknown,126_30,Green Canopy Cover Estimation from Field Scanner RGB images
,75.7,Unknown,418_5,Green Canopy Cover Estimation from Field Scanner RGB images
,63.1,Unknown,63_16,Green Canopy Cover Estimation from Field Scanner RGB images
,90.5,Unknown,143_6,Green Canopy Cover Estimation from Field Scanner RGB images
,55.3,Unknown,247_67,Green Canopy Cover Estimation from Field Scanner RGB images
,89.9,Unknown,377_54,Green Canopy Cover Estimation from Field Scanner RGB images
,67.9,Unknown,4_8,Green Canopy Cover Estimation from Field Scanner RGB images
,98.9,Unknown,151_22,Green Canopy Cover Estimation from Field Scanner RGB images
,70.7,Unknown,114_53,Green Canopy Cover Estimation from Field Scanner RGB images
,63.3,Unknown,23_45,Green Canopy Cover Estimation from Field Scanner RGB images
,56.2,Unknown,317_67,Green Canopy Cover Estimation from Field Scanner RGB images
,87.9,Unknown,211_2,Green Canopy Cover Estimation from Field Scanner RGB images
,82.8,Unknown,42_57,Green Canopy Cover Estimation from Field Scanner RGB images
,94.8,Unknown,366_31,Green Canopy Cover Estimation from Field Scanner RGB images
,88.1,Unknown,168_56,Green Canopy Cover Estimation from Field Scanner RGB images
,82.8,Unknown,77_13,Green Canopy Cover Estimation from Field Scanner RGB images
,88.6,Unknown,410_22,Green Canopy Cover Estimation from Field Scanner RGB images
,66.1,Unknown,111_59,Green Canopy Cover Estimation from Field Scanner RGB images
,93.8,Unknown,395_51,Green Canopy Cover Estimation from Field Scanner RGB images
,52.4,Unknown,416_10,Green Canopy Cover Estimation from Field Scanner RGB images
,91.1,Unknown,139_4,Green Canopy Cover Estimation from Field Scanner RGB images
,63.2,Unknown,172_63,Green Canopy Cover Estimation from Field Scanner RGB images
,79.2,Unknown,7_14,Green Canopy Cover Estimation from Field Scanner RGB images
,77.3,Unknown,169_57,Green Canopy Cover Estimation from Field Scanner RGB images
